"score","message","prob"
"neutral","i support violence against women up this if you support violence against women",0.9999439735938449
"neutral","i cant even lie i get mad scared when i see bald white people with bulging eyes and a smile fam. they type shoot up schools",0.9968464971861052
"neutral","i hate fake people. fuckin my friend and then saying she is too ugly for you to my face is really rude. you arent a pimp youre a horrible person.",0.9950649569765481
"neutral","i am so very happy. you all should be so very happy. this is an order.",0.8857665447289658
"negative","i though it was a joke until the cameraman listened to the manager and stopped the taping",0.5733681462140993
"negative","*santa comes down the chimney* frat guy: whoa whoa who do you know here?",0.9999999216113159
"neutral","when i was home this weekend one of the yaks was whos 13-14 and single? and the comments were two of them trying to kik and snapchat each other",0.9705317281354184
"negative","i told my friend he had glitter in his hair and all he said was im gay",0.9603031922647102
"neutral","i made a kik to have sex rn",0.9832041343669251
"negative","someone wanna take a freshman transfer out and show em a good time?",0.5110712148414124
"negative","i wish my bank account was the same amount as my meal plan",0.5263590417882237
"neutral","do you think squirrels ever get sick of the taste of acorns?",0.9835951481407834
"neutral","how fucking hard is it to close a door behind you that has been broken most of the year? close the door to daga",0.9999972832239156
"neutral","the people fucking above my room right now really need to be more creative with their foreplay.",0.9972688670520686
"neutral","sometimes i feel so bad about myself when i get hungry. i know its normal yet i cant help it. then when i ask people to go eat i feel like a fat ass even more.",0.9991873007262965
"neutral","i should not be allowed to text girls",0.5571010248901903
"neutral","i honestly didnt know rejection from a bunch of girls could hurt so bad. #straightgirlproblems",0.9744380157450441
"neutral","best decision i ever made was to have four classes on thursdays so i could have fridays off",0.9883116883116883
"neutral","anyone in kennisons humn 1? i have a question.",0.9941044268764905
"positive","if theres a fire drill in this building tonight im dropping out   fuck it. just no",0.5641569459172854
"neutral","these fuckers in the bottom floor of milne better gtfo before i get involved",0.9993171551633574
"negative","though its never happened... im always slightly afraid ill bleed on furniture while im on my period.",0.5733681462140993
"neutral","spending every weekend alone is making me depressed. fuck this",0.5114247311827956
"neutral","its your body. if you choose to drink too much thats honestly youre fault. dont put blame on others. know your limit and take care of yourself cause thats what life is fucking about",0.995626495215311
"negative","why is daga fire alarm going off",0.8269434441855539
"negative","how soon in our friendship can i tell you that youre a fucking idiot?",0.9438179067528538
"neutral","the guy across the hall from me spends hours (hours) every single day sitting alone in his room and making lightsaber noises",0.9997094510362914
"neutral","any girls wanna watch some netflix drink some wine and talk? maybe more if were into each other?",0.9919731064763996
"neutral","at 9:30 on a tuesday bank st cafe looks like a retirement home",0.9891374988394763
"neutral","somebody come shop at the store i work at its so slow here today! and if you dont wanna shop just come chat with me!",0.9866522939972578
"neutral","a potato flew around my room before you came excuse the mess it made...🎶",0.9898543184183143
"neutral","man rn i feel like going on a rampage of spite and maybe ruin some random peoples lives to show i can",0.9892871242456714
"neutral","ive always felt more like i live in a work of fiction than reality",0.9179734620024125
"neutral","overheard drunk girl on cell phone im not having sex with a townie mom",0.9898543184183143
"negative","shout out to all the cleaning personnel at geneseo to have to deal with our disgusting ways.",0.8945067545575628
"negative","good luck with projects papers finals and all the other bullshit but remember 13 days until break!😬🎅🎄🎁🎆❄️⛄️",0.9978489366253417
"negative","its that time of the night where i just absolutely hate myself for not doing work earlier in the day",0.9752705143186683
"negative","how did it take me this long to realize that guy and girl brains function so differently",0.5733681462140993
"negative","they should make a nap area in the library so if you wanna take a break you dont have to go all the way back to your bed.",0.9945652311234163
"neutral","woke up to my earlobe being bit. thought it was my hookup from last night so i rolled over only to find my cat staring at me and no hookup next to me.",0.9593507460814774
"negative","note to self: dont take a steaming hot shower with an uncovered third degree burn. also learn how to work a curling iron you moron. damn fool.",0.9832034703233897
"neutral","it really doesnt matter who the person is and how close i am to them having to be alone with them and sustain a continuous conversation makes me unbelievably nervous",0.9950649569765481
"neutral","ignorant people on here whining about people sexual preferences. whether someone likes dicks or vaginas it doesnt affect you!! why does one care what someone does in their time??",0.9591908422183651
"negative","if i would have got out of bed when i was suppose to my workout would be half way over by now.",0.9997493559023991
"neutral","i honestly thought id be over her by now... but here i am in tears wondering why she had to leave when we had the chance to make our relationship last... i wanna move on... but i cant stop hurting",0.9257855747760889
"neutral","who cares if its white and gold or black and blue; nobody wants to wear that ugly fucking dress",0.9566163845965171
"neutral","go to bed high schoolers",0.6478433598183881
"neutral","slept with an rlk had a dissociative experience that lasted 8 months. i still dont know what my name is.",0.9999887779628484
"neutral","quick reminder that you are enough. who you are is enough.",0.8186181216383946
"positive","🎶oh theres no going home for the holidays 🍗🍁🍂 cause home is too far away to roam🎶",0.5508196721311476
"negative","so fucking depressed. i dont know how to get over this break up",0.9875381180748835
"negative","all i wanna do after statesmen is get high but my dealers slack and my friends sleep like ✋✋👎",0.967601221398263
"neutral","what do you call a lion that ate your moms sister?",0.9975412991896853
"neutral","help ive fallen and i cant get up!",0.9959401994922302
"neutral","i want to have my first random hookup this weekend",0.8484595999992227
"neutral","want a girl to cuddle tonight and jut watch a movie or something",0.9030279729401041
"negative","i could use sleep. and an orgasm. thatd be fantastic!",0.900341546718712
"neutral","popped an addy brain feels like its going to melt and im going to have an anxiety attack",0.9999828884482985
"neutral","this week is a shitshow of stress but i can always find comfort and confidence in sitting topless in front of my mirror and appreciating assets",0.9875155262249348
"negative","broke my laptop. it wont turn on. i take notes for all of my classes on it. if you hear that someone jumped from the bell tower or from the top of the isc <---- that was me.",0.9172928218162483
"neutral","i wish that there was a sleep day between the last day of class and study day because come on lets be realistic.",0.9964276127855236
"neutral","its going to be 64° on monday",0.7515613629639106
"negative","not attracted to cross dressers i like my men to look like me that is what i am attracted to",0.9705245688722132
"neutral","not cleaning my room before i go out tn because ive finally come to terms with the fact that i never bring a girl back.",0.9995703571059638
"neutral","puking two hours ago and now busting my ass up the hill to drop off a paper hope i make it",0.9930600866006287
"neutral","is it sexual abuse if youve had sex with someone before but you dont completely agree to anal and they do it anyway?",0.9231702385766275
"negative","i had a dream about grass. not drugs. literal grass. on the ground. that was green.",0.955708554700206
"neutral","best sex position? i need to spice up my sex life",0.9403452536794843
"neutral","who the fuck is mary lambert?",0.9168674698795181
"neutral","but like i swore yesterday was dec 17 and i just started winter vacation.😭😭😢",0.8292771521976026
"neutral","dear roommate i wouldnt hate you as much if you turned the brightness down on your computer as you continue to watch netflix from 11am-2am everyday as i try to sleep and actually pass this semester",0.9295807197094751
"neutral","rejection is the worst feeling",0.843952348585125
"neutral","if it werent for excessive amounts of alcohol and 2am pauls balls my hard work at the gym probably wouldve made a difference by now",0.9555545025942335
"neutral","so hungry i dont even want food",0.9760391768203813
"negative","two kinds of people that go here people that think were getting a snow day tomorrow and people that arent idiots",0.6215840666975452
"neutral","when i grow up i dont want to grow up. #adultbabylife",0.5634520965158716
"neutral","if you just want to hang and nothing else hmu",0.9989898344558064
"neutral","where can i get some girl scout cookies",0.9999765673724093
"neutral","i still think penis is the funniest word in the book and if you say it ill pee myself laughing.",0.9927320163995527
"neutral","i just want someone to hold me",0.997947600520372
"neutral","i have to be up in an hour anyways... to sleep or not to sleep?",0.9934699700213456
"neutral","guys who play around with your emotions and know they are doing so are the absolute worst kind of people",0.9281565803229179
"neutral","does trivia crack count as studying?",0.9785084496693608
"neutral","hey my lovely geneseo students some of you will be returning from parties. i just want to send a friendly reminder that some people do have class tomorrow and to be quiet coming back!😊thanks💕",0.9147394597936439
"neutral","any girls want to smoke and chill? plenty of expectations.",0.9566165262857456
"negative","if i ever go to rehab it will be for my nutella addiction.",0.5110712148414124
"neutral","i totally forgot what i was going to yak",0.5506512301013023
"neutral","hes 7 years older than me and i really think we would work well together but most people would judge me if im okay with it its none of your business",0.9999953080947597
"negative","see a hot girl instantly try and find out whos her boyfriend",0.3475021910604733
"neutral","idk what i’m doing w/ my life but i know i’m doing it wrong",0.9943610769123556
"negative","i dont want to read. i dont want to write papers. i dont want to study.",0.9817652261185947
"neutral","lol just wandered geneseo alone for so long why",0.5332866152768045
"neutral","why are you all so shy? do you know how many single girls here are here just waiting for you to ask them out?",0.9256898518117733
"neutral","the best part about break was not having to scan an id or punch in a secret code number in my own home",0.9207724324847545
"neutral","i wanna randomly hook up with a guy while at school but im insanely shy",0.9999866284805341
"neutral","is sdt getting the ib or not. wtf is going on here?",0.9990910927085438
"negative","ever been so scared of getting old that you want to just check out now?",0.6990493553848157
"neutral","girls what do you consider to be a big dick?",0.974053017277611
"positive","guys i think i lost my glasses on campus near letchworth. if found please return to them an ra or rd in ontario. they have a clear lens at the bottom of the rim and are black everywhere else plz & ty",0.9998376395619237
"negative","to the dude masturbating in the study room... i can see you...  sincerely. innocent bustander",0.5593311758360303
"neutral","it sucks to sleep alone",0.9750160153747597
"neutral","when choosing whether or not to go to classes this week use the lamorte college method: dont show up",0.8420218051630454
"negative","hey transfers! pro tip: try to meet everyone on your floor. there will be a specific group of obnoxious people on each floor who will try to pull you in. dont do it. no one likes them. no one.",0.7619285535848114
"neutral","wait were in college and you still cant wash your hands after using the bathroom. i hope you get sick from the e. coli youve got on your hands bitch.",0.9292185284386324
"neutral","yesterday i drunk called my professor and had a 56 second conversation with him. fuck.",0.9993997937752972
"neutral","only person in my suite for the next few days. what are clothes?",0.9213075060532687
"neutral","do guys not approach girls who are attractive because they assume we have a boyfriend? or are you guys just nervous?",0.9973350807447757
"negative","you only live once i know but the computer in milne is still starting up so i cant live",0.6141970129216311
"neutral","the fact that some of our professors may actually be hung over from the super bowl tomorrow increases our chances of classes getting cancelled that much more.",0.9999834508450801
"neutral","what happened to bank street?",0.9957474648348053
"neutral","eating an entire bag of chocolate chips and im not even ashamed",0.9883116883116883
"neutral","at least friend zone me!",0.643279797125951
"positive","how does one get rid of lingering liquid courage ?",0.8918136351671493
"negative","i send haha in basically every text i send and i dont know why",0.5048338192728369
"neutral","the dr just told me i need to reduce my stress levels and caffeine intake for the next two weeks. ill get right on that",0.9554571802509404
"neutral","when you think an ambiguous yak is about you <<",0.9862158341187558
"neutral","what if yik yak takes over someday and they only give us as much money as our yakarma",0.9995742946754087
"positive","im a guy and dont like either giving or recieving either oral or anal",0.9387572641931159
"neutral","forever feeling like the only single lesbian on campus",0.9848582891160864
"neutral","cant wait to graduate... holy shit.",0.8334245975249152
"positive","how does one join ski club? didnt see them at the activities expo",0.48816936488169366
"neutral","i sleep with my fan on still cuz i need the white noise to sleep.",0.8708754529849323
"neutral","no please continue to move at a glacial pace you know how that thrills me. #learntowalk",0.8175762784701333
"neutral","hurrr durrrr guys how do i computer? hahahaha ahhhh anyway what was i talking about? oh yea my life",0.904267960242126
"neutral","welcome to the last month of 2014 you guys",0.9848582891160864
"neutral","is there a month for not wearing bras cause pls",0.9862158341187558
"positive","the three inches of snow outside is less than i have in my pants",0.5054151624548737
"negative","can anyone recommend a butt doctor? i just took the astronomy final.",0.4925465838509317
"neutral","my mom just asked me why isnt your name on this geneseo crushes facebook thingy? my mom officially knows im a loser",0.9230566395949794
"neutral","not looking to fuck but just sexting. any girls interested?",0.9987309919954881
"negative","roommates alarm just went off and i havent gone to bed yet. procrastination at its finest",0.5593311758360303
"negative","there is no greater sense of betrayal then accidentally snapping yourself with your bra strap.",0.5443390964863357
"negative","one week into the semester and i already no longer have my shit together",0.9438179067528538
"neutral","even though i know my exam dates i still have this constant fear that i missed one.",0.9223000269323997
"neutral","anyone whose in lofkrantz what am i missing?",0.9832041343669251
"neutral","mention blow jobs to the bartender at kellys and shell give you a free drink. trust me just do it.",0.9927320163995527
"neutral","yoga pants. everywhere. today no one decided to give a fuck",0.9256969082615307
"neutral","hope you had a good night you basic fucking thot",0.5114247311827956
"neutral","its 11:00 do you know where your children are?",0.8238674217188541
"negative","sadly the amount of time one spends at the library doesnt always parallel  to the amount of work done.",0.9972466366504004
"neutral","how do people feel about giving/getting a rimjob",0.9992841406872591
"neutral","people of niagara: some of us have class tomorrow and need to sleep please lower your music",0.9915309446254071
"neutral","adam ford kissed a baby once. you know that baby as hercules",0.9499306518723994
"neutral","if one person ups this i wont go to class",0.8667425968109339
"neutral","ladies what scent do you prefer on your men?? going for a classy and sexy cologne any help?",0.9919731064763996
"neutral","there should be more interracial couples in this school. #foodforthought",0.9862158341187558
"neutral","if you switch the letters of sdt around you get std which is ironic because they are like the cleanest sorority where most of the members are hot",0.9561523063162826
"neutral","i wonder how many times that my teachers called in sick in elementary school were just because they were hungover",0.9999833989288479
"neutral","placebo effect didnt go out last night just woke up &amp; feel hungover",0.9891374988394763
"neutral","this is the third time in two days ive had to listen to my neighbors have sex on an obnoxiously squeaky bed. 🔫💣🔪💀",0.9997331526982367
"neutral","i know its stupid to think this but ive thought of harming myself just because school gets too hard.",0.7904782514607228
"neutral","when you really hit it off with a girl and just before you ask her out her bf walks up.",0.9999909663003272
"neutral","so annoying trying to find that g-spot where your phone will charge",0.9883116883116883
"neutral","cmon its the last week of class you shouldnt still be kissing the professors ass.",0.9993997937752972
"neutral","if you feel bad because you didnt do well on a final just remember someone in your hometown is still trying to become a rapper",0.9287893723888655
"neutral","v-i-ck-y the sound of her voice makes the little kids cry. ahhhhhh!",0.9883116883116883
"neutral","just downed my birth control with alcohol. so ready for the weekend to start.",0.9852939589784534
"negative","id like to apologize for all my thirsty posts. it was a rough break up...",0.950282967200146
"neutral","how many people still waiting on that geneseo crush?",0.9848582891160864
"neutral","department of homeland security runs out of money in 6hrs. murcia",0.9873499837820305
"positive","me talking about never wearing a bra again... friend says: dude my nipples would be so hard all time!",0.5944640535017648
"neutral","the important thing to take away is that black people are actually gold and white people are probably blue.",0.9996157849972251
"neutral","i think life might be easier if i was a girl.",0.5067875621125968
"neutral","it just felt so good the first time i did it but i felt so ashamed. masturbation is perfectly normal. no i meant the first time i skinned a cat.",0.9980373422092265
"neutral","why was the genesee sun article so controversial? sure it was biased but rightfully so. a kid died there last year and a girl was just hospitalized.",0.9893484439582904
"neutral","liking someone is a completely terrifying and uncomfortable feeling like why is my heart racing i feel so nervous?? and im not even near him or talking to him rn why is this happening¿",0.9999797712198761
"neutral","why cant i just be hot and rich? ugh god hates me.",0.9883116883116883
"neutral","@ girls who like girls: how the fuck do u tell if a girl is into you or just being nice? i hate not knowing how to pick up on real sapphic vibes",0.9998670202186096
"neutral","helpbed so warm. walking to the gym is not",0.5332866152768045
"neutral","if you think the term ethnic is offensive youre the reason society is overly pc and everyone feels entitled to be offended constantly. read the dictionary.",0.9213075060532688
"neutral","quitting drinking. im drunk now and i feel gross. because fuck hangovers and vomiting and shit.",0.991037229967826
"neutral","the best thing about winter is that all the bugs are rotting in hell were they fucking belong",0.9955968050562449
"negative","to the drunk girl running after the police car screaming taxi you keep doing you!",0.950282967200146
"neutral","i dont miss my ex but i really miss his dog",0.49716898954703836
"neutral","i wanna guy that will take me on a date.",0.9921666235669339
"neutral","the swim team are the narps of all the sports teams",0.9924344387691124
"neutral","theres a mixer tonight newton 202 with all the new accounting students. bring your own calculator",0.991037229967826
"neutral","sometimes as i drift along i think back to you. maybe you were just a rock that i floated aimlessly by. or maybe youre the riverbank that sometimes i just cant see.",0.9238834522846001
"neutral","you wanna fuck with people? tell them that slaves harvested their chocolate and diamonds. it doesnt bother me because im a total sociopath but it sure bothers others!",0.9947264040385828
"neutral","seriously guys the worst regrets are the ones youll think back on in 5-10 years and wonder what if... just do the damn thing go for it!",0.9945390898483081
"neutral","a haiku about finals: no no no no no no no no no no no no no no no no no",0.9930600866006287
"neutral","i cant sleep wtfff",0.67825311942959
"neutral","why would anyone care about me",0.9168674698795181
"negative","got an angel on one shoulder and a devil on the other",0.4925465838509317
"neutral","the yaks about staying in with pizza have inspired me tn. thank you. sincerely 13 episodes deep.",0.9915309446254071
"neutral","second night in a row that i cant sleep. something must be wrong with me.",0.9904823883510941
"neutral","i wonder how much the swisher sweets cost that he yapped. bc the $3.50 i spent on a single dutchie the other day was an outright crime felt like i was being robbed.",0.9999960883250847
"neutral","looking for a chick to cuddle since the seahawks lost.",0.9862158341187558
"negative","everyone is going home and im like my home is in a different continent shiiieeet",0.5607584027578283
"neutral","if anyone needs a happy/pump up song listen to hello by omfg. its been keeping me energized for at least 3 hours. 😄😝😋😊",0.9936347315162396
"neutral","that moment you realize that most of your yik yaks are about food",0.9999439735938449
"neutral","the amount of caffeine ive railed tonight is too damn high",0.49128469980632666
"neutral","even though geneseo is constantly freezing every water fountain i use is somehow warm. what the fuck",0.9915309446254071
"neutral","my suite mates are so ridiculously annoying",0.9811442385173247
"neutral","does anyone  else not know who theyre rooming with next year?",0.938375939849624
"negative","what is the significance of the actual words i cant breath? just curious not trying to be sarcastic or rude or anything",0.6469412849677222
"negative","plot twist:  *frat guy walks into the library*  asian guy: who do you know here?",0.6723894714971513
"neutral","i guess its time i start my last semester. real world i am on my way!",0.991037229967826
"neutral","reset my phone and im back at 100. suddenly these point mean nothing to me.",0.9904823883510941
"negative","listening to two steps from hell on the way to my final. highly recommended.",0.5282909930715937
"neutral","i cant sleep.",0.7172478793590952
"neutral","rush the organizations that arent mentioned on yikyak. theyre the ones that will see you as a name as pissed to a number.",0.9936347315162396
"neutral","still cant believe that huge fight in the meadows last night",0.9873499837820305
"neutral","townies really doing a poor job in picking up the yak-slack ever since the college kids left",0.9915309446254071
"neutral","there is no worse feeling than when my dad is disappointed in me",0.9213075060532687
"neutral","this is my own private domicile & i will not be harassed bitch.",0.9891374988394763
"neutral","who is going out tonight?",0.9750160153747597
"neutral","new level of procrastination: opening the visualizer in itunes",0.9144636224601268
"positive","frat guy so greek he sacrifices to dionysus before a party",0.9915770058407625
"neutral","would you like a nice menorah to go along with that fake ass christmas tree??",0.9904823883510941
"neutral","the reason the government allowed protesting is so that passionate people can stand in the cold and yell and feel self righteous until they leave while the government goes about covering something up.",0.9954984417683044
"negative","no one else is allowed to order pizza from mias today just me",0.5110712148414124
"neutral","came back to find moldy meatballs in my fridge. black white and fuzzy. solution: flush it down the toilet. no one will ever know.",0.92096443865202
"negative","i am really fucked where did the semester go fuck fuck fuck fuck fuck",0.5282909930715937
"neutral","rip leonard nimoy benedict cumberbatch will never be as good as you",0.9883116883116883
"neutral","after a night of sin i like to wear my modest is hottest t-shirt",0.9228437168409883
"neutral","i swear the only reason hokey exists is so canadians can have a way to be rude to each other.",0.9961636103996192
"neutral","help my gpa has fallen and it cant get up",0.9862158341187558
"neutral","that moment when you actually start to believe the bullshit youre writing in your paper",0.9999624659908192
"neutral","im getting fucked up for kang tonight",0.5831417624521072
"neutral","dang geneseos yaks are way better than my colleges...",0.998464909403414
"neutral","keep thinking my phone is vibrating but its just my stomach",0.49128469980632666
"neutral","12 days until spring break ☀️😻",0.9968721595465968
"neutral","where can i get food at this time? im starving",0.9987309919954881
"positive","i dont care if youre black white or bright blue(thank you guardians of the galaxy) i like a slim bod and dainty facial features. they are just most common attributes of white girls.",0.987461484487019
"neutral","if you need bud hmu 585 496 6543",0.5739064856711915
"neutral","is geneseo worth the 80k it will cost you? think about it",0.9883116883116883
"negative","flannels are on the bed now if only i could sleep but instead i will be up working on all the shit due the second break ends.",0.9832034703233897
"neutral","i said i would study all night. ended up trying to find my hot math teacher from high school on facebook and hitting her up.",0.9997726181753872
"negative","welcome to geneseo transfers. we pride ourselves on a fantastic yak scene. post quality shit or gtfo. also get a kik if thats what youre into.",0.9819591043589629
"negative","im all about that beard bout that beard no stubble.",0.900341546718712
"neutral","when your professor pops a joke and nobody laughs.",0.9848582891160864
"neutral","hasnt been drunk food outside the stizz in a while #bringitback",0.49128469980632666
"negative","bullies at college:  give me all your money! do you take meal plan?",0.5282909930715937
"neutral","will i be told if i do not receive a bid?",0.9873499837820305
"neutral","since starbucks has been closed i have not been able to even",0.9883116883116883
"negative","still dont understand how people make friends with benefits. is it with long time friends or people you just met? either way seems risky",0.9790200811463201
"neutral","why get thinner when you could get more dinner",0.9848582891160864
"neutral","green sweatshirt boy working in the mailroom right now can get it",0.9883116883116883
"neutral","how much blood is too much blood in your urine?",0.9862158341187558
"neutral","just think: the president 40 years from now will most likely have photos of him/her on fb and insta drinking underage... running will get a lot harder",0.9998039350404949
"negative","my yak about 90% of the boys in crows being hot was just voted off in literally 20 seconds lol",0.6105815061963775
"neutral","if youre cold and grumpy today open your pants in the bathroom under the hand dryers while no one else is looking. feels so warm and good :3",0.9594665892454228
"negative","college: you might be bedridden and puking but you still have two papers an exam and a midterm this week so you better get to work.",0.6684253246753247
"neutral","best thing about being is dk picking out each others dingleberries for breakfast",0.9992162011884266
"neutral","i never realize how drunk i am until i sit on my bed",0.9891374988394763
"neutral","people think about the us when talking about pollution and overpopulation but the reality is these problems can be literally 50 times worse in poor countries where the government doesnt give a shit",0.9569187031873598
"neutral","i wish someone would tell me straight up if im ugly or not. i honestly dont know.",0.9915309446254071
"negative","why does the library close at 9 tonight? its like theyre trying to encourage us to go out and party",0.6257660538236077
"neutral","i cant sleep",0.9629863967099019
"neutral","will someone eat lunch with me tomorrow? im debating to even eat because of how alone ive been since i transferred here",0.9933598183881952
"negative","i swore i wouldnt take amphetamines anymore but here i am with a pile of adderol beads at my desk",0.6105815061963775
"neutral","have a nice day! dont tell me what to do.",0.9987309919954881
"neutral","personally i think the daga ras are neato",0.5571010248901903
"neutral","if i see one more thing for game of war i swear im gonna flip out",0.991037229967826
"neutral","has anyone ever successfully met up with someone from a yak?",0.9999110350727117
"negative","sparkling grape juice- they take 2 cups of juice add air then charge $6 for it",0.5593311758360303
"neutral","literally got annoyed that the most recent pic on my ig feed was 4 hours old and then i remembered that its 3 am.",0.9938877860202696
"neutral","whats going on in the ballroom in the union?",0.998464909403414
"positive","psa: victorias secret fashion show tonight at 9",0.8465845464725644
"neutral","a girl is drawing hearts on her boyfriends hand during lecture..... can we not.",0.9898543184183143
"neutral","there are some professor that need to just not. i mean macula is the worst. literally the worst.",0.9919731064763996
"neutral","i dont wanna take my finals. my grades are good enough",0.9989334645992287
"neutral","my first walk of shame and it could have been better last night",0.9213075060532687
"neutral","dude came into my room last night drunk as fuck and tried sleeping on top of me thinking it was his bed.",0.9933598183881952
"neutral","mom im gonna get straight a(nything but good grade)s!!!!!",0.5332866152768045
"neutral","if my back wouldnt be in terrible pain i would totally go braless today",0.9898543184183143
"neutral","for all those trying to fall asleep but cant after all-nighters best trick to help sleep: pick a category in yo head and start naming things in alphabetical order. one item per letter. works 10/10.",0.9957474648348054
"negative","youll never have to worry about me cheating on you bc i dont socialize with people",0.5756972111553785
"neutral","when you sneeze while youre on your period...    💥🔴🌊😳",0.9883116883116883
"neutral","hot/cold flashes achy body scratchy throat... lying in bed on my back with my hands folded like a corpse hoping death comes faster than this",0.9941214892227302
"neutral","why cant i be going to blue mountain state?",0.9848582891160864
"neutral","just got in a fight with my roommate because i wouldnt let her bring her pet fish to get food with us",0.9933598183881952
"neutral","stupid fuck from high school posts a status bashing gays because of the word of god....unfriend.",0.9876477234555837
"neutral","it great watching all the new transfer students fumble around campus",0.9873499837820305
"neutral","give me one reason to call you",0.5831417624521072
"neutral","the snow plowers need to stop working and let nature take its course.",0.9891374988394763
"neutral","why is your voice so loud. we are in the library.",0.49128469980632666
"neutral","sometimes you just need a lazy sunday alone with last nights plate",0.9209644386520202
"neutral","this is the soundtrack to my life",0.9811442385173247
"neutral","where can i adopt a human centipede?",0.9811442385173247
"neutral","anyone who tells you a fleshlight isnt worth it is a lying sack of shit.",0.8708754529849323
"neutral","when a yak is at -4 and you get to do the honors &gt;",0.9898543184183143
"neutral","had a productive day so far. woke up at 12 ate  watched netflix had accidental phone sex with ex ....",0.9930600866006287
"negative","i dont sleep anymore i just die for a few hours at a time now",0.950282967200146
"neutral","my roommate was snoring so loud last night that it woke my girlfriend and i up from a dead sleep and we had to leave... #freighttrain",0.9997891458786129
"neutral","give me yakarma or give me death",0.9811442385173247
"neutral","to the man who stole my charger from my house in meadows please return it!!!!",0.9904823883510941
"neutral","got the billion dollars i am donating to charity all sweaty when i had sex with several supermodels on it #badperson",0.9930600866006287
"neutral","welcome to geneseo pick your poison gotta choose lol",0.5332866152768045
"neutral","fuck this. ash ketchum didnt have to read greek history...",0.5114247311827956
"neutral","guys im not pregnant again! yay! im also a virgin...",0.5114247311827956
"neutral","vodka might not be the answer but its worth a shot",0.9873499837820305
"negative","there is one more full week of normal classes for the fall semester. where the hell did all that time go?",0.6215840666975452
"neutral","i hate repeating myself and my cooking methods. telling you once how to prepare something should suffice. and then you wonder why your food comes out bad -_-",0.9947264040385828
"neutral","did you really just text asking for notes because you over slept for our 2 pm class?",0.9915309446254071
"neutral","anyone up and wanna fuck?",0.9750160153747597
"neutral","wish my girl sucked dick as good as she sucked fun out of things",0.9898543184183143
"neutral","take a shot for every tbt bids picture you see today",0.9873499837820305
"neutral","geneseo is a shit show without the ib.",0.5739064856711915
"neutral","psa: the shortcut between the meadows and courtside has been blocked off.",0.9883116883116883
"neutral","this is the second friends mom to die within 3 weeks. god damn.",0.9891374988394763
"neutral","im not saying shes a gold digger. but she did rush to california in 1849 with panning and mining equipment",0.9927320163995527
"neutral","anyone out there trying to avoid the drugs and alcohol and just in it to get laid? cuz im just looking to have sex.",0.9938877860202696
"neutral","im currently in a spell dryer than gandhis sandals",0.9848582891160864
"neutral","my eyes are burning... because i forgot to blink",0.9848582891160864
"neutral","avoiding eye contact is the first rule in the book why are you fools still falling for this",0.9919731064763996
"neutral","dont joke at a time like this",0.5831417624521072
"neutral","selling adderall lmk if you need any",0.9162541806020067
"neutral","once im not a priority anymore im out",0.5571010248901903
"neutral","ahh cant wait for back-home sex.",0.9785084496693608
"negative","attempt to increase awareness: look up the definition of slander before using it. idiots.",0.5282909930715937
"negative","sparkling grape juice- they take 2 cups of juice add air then charge $6 for it",0.5593311758360303
"neutral","realized today that ive been telling people i have my g.e.d. when in fact its actually a high school diploma. not the same thing",0.9997540683816017
"neutral","im so broke and/or frugal that im extremely excited about getting $1.24 with the walmart savings catcher.",0.9915309446254071
"neutral","^ if you saw black and blue",0.9811442385173247
"neutral","drinking game: take a shot everytime you see a yak not pertaining to greek life.",0.9993997937752972
"neutral","lol people why do people shit on rlk ago sdt dk and mac so much",0.9904823883510941
"neutral","how am i already considering skipping class this early in the year",0.9883116883116883
"negative","all these people complaining about pledging when they have spring break right before hell week...",0.5443390964863357
"negative","i only have to deal with the incessant snoring of my roommate for one more night then itll be peace and quiet for awhile. i can do this.",0.9400645852344803
"neutral","my roommate always kicks me out to have sex and when i tell her i want to go to sleep or need the room she always makes me feel terrible.",0.9999815104596426
"neutral","if were not friends dont ask about what youve heard about me. you dont care about me you care about gossip.",0.9963565710038189
"negative","watched a guy walk right out into a crosswalk and nearly get hit by a car",0.5593311758360303
"neutral","oh my god. shut the fuck up",0.9976034903013048
"neutral","you stay in the shower until the shower beer is finished #guycode",0.9620733249051833
"neutral","admit it you were scared shitless by the scary stories to tell in the dark books as a kid",0.9923713894503489
"neutral","i bet ash ketchum didnt have to do lab reports...",0.9963655031788322
"neutral","what if i could see both blue/black and white/gold?",0.9195263412276462
"neutral","nothing like the nightly mental breakdown before studying again",0.9848582891160864
"neutral","i feel like its more acceptable to procrastinate in the library because atleast you tried to do work and made the effort to walk there.",0.9625460924169076
"neutral","my self esteem is at an extreme low. and i cant talk to anyone about it.",0.998565761367104
"neutral","i wish i was with this one boy",0.6904614800220592
"neutral","i just want to destroy myself all the time and now i remember why",0.9996626766989061
"neutral","most of the time i really feel like i dont have anyone",0.9996579469445624
"neutral","21 years old and i walk from the outside into sturges... and im getting hot flashes.",0.9994682929932832
"neutral","how do i call out from an office phone here?!",0.9153969526864475
"neutral","so this guy just gave me his number and said anytime i need alcohol to text him. we talk casually and infrequently mostly about school work. if he was interested he woulda made a move by now right?",0.9960732984293194
"neutral","how do i approach a girl i really like but think shes talking to a guy?",0.9357894110632337
"negative","ill sleep when im dead  which might be soon if i dont sleep",0.9438179067528538
"neutral","the only thing worse then a worm in your apple is two worms in your apple. and the holocaust.",0.7454353107123266
